participant.id_in_session,participant.code,participant.label,participant._is_bot,participant._index_in_pages,participant._max_page_index,participant._current_app_name,participant._current_page_name,participant.time_started_utc,participant.visited,participant.mturk_worker_id,participant.mturk_assignment_id,participant.payoff,session.code,session.label,session.mturk_HITId,session.mturk_HITGroupId,session.comment,session.is_demo,session.config.real_world_currency_per_point,session.config.participation_fee,session.config.name,conjoint_app.1.player.id_in_group,conjoint_app.1.player.role,conjoint_app.1.player.payoff,conjoint_app.1.player.device_type,conjoint_app.1.player.operating_system,conjoint_app.1.player.browser,conjoint_app.1.player.lang,conjoint_app.1.player.language,conjoint_app.1.player.use_of_device,conjoint_app.1.player.time_start,conjoint_app.1.group.id_in_subsession,conjoint_app.1.subsession.round_number,demographic_app.1.player.id_in_group,demographic_app.1.player.role,demographic_app.1.player.payoff,demographic_app.1.player.rent,demographic_app.1.player.income,demographic_app.1.player.edu_father,demographic_app.1.player.edu_mother,demographic_app.1.player.ocu_father,demographic_app.1.player.ocu_mother,demographic_app.1.player.age,demographic_app.1.player.gender,demographic_app.1.player.postcode,demographic_app.1.player.tutorial,demographic_app.1.player.grade,demographic_app.1.group.id_in_subsession,demographic_app.1.subsession.round_number,network_app.1.player.id_in_group,network_app.1.player.role,network_app.1.player.payoff,network_app.1.player.participantcode,network_app.1.player.linksrechts_self,network_app.1.player.person_1,network_app.1.player.person_2,network_app.1.player.person_3,network_app.1.player.person_4,network_app.1.player.person_5,network_app.1.player.person_6,network_app.1.player.person_7,network_app.1.player.person_8,network_app.1.player.person_9,network_app.1.player.person_10,network_app.1.player.person_11,network_app.1.player.person_12,network_app.1.player.person_13,network_app.1.player.person_14,network_app.1.player.person_15,network_app.1.player.person_16,network_app.1.player.person_17,network_app.1.player.person_18,network_app.1.player.person_19,network_app.1.player.person_20,network_app.1.player.person_21,network_app.1.player.person_22,network_app.1.player.person_23,network_app.1.player.person_24,network_app.1.player.person_25,network_app.1.player.person_26,network_app.1.player.person_27,network_app.1.player.person_28,network_app.1.player.person_29,network_app.1.player.person_30,network_app.1.player.friend_1,network_app.1.player.value_1,network_app.1.player.politics_1,network_app.1.player.study_1,network_app.1.player.council_1,network_app.1.player.friend_2,network_app.1.player.value_2,network_app.1.player.politics_2,network_app.1.player.study_2,network_app.1.player.council_2,network_app.1.player.friend_3,network_app.1.player.value_3,network_app.1.player.politics_3,network_app.1.player.study_3,network_app.1.player.council_3,network_app.1.player.friend_4,network_app.1.player.value_4,network_app.1.player.politics_4,network_app.1.player.study_4,network_app.1.player.council_4,network_app.1.player.friend_5,network_app.1.player.value_5,network_app.1.player.politics_5,network_app.1.player.study_5,network_app.1.player.council_5,network_app.1.player.friend_6,network_app.1.player.value_6,network_app.1.player.politics_6,network_app.1.player.study_6,network_app.1.player.council_6,network_app.1.player.friend_7,network_app.1.player.value_7,network_app.1.player.politics_7,network_app.1.player.study_7,network_app.1.player.council_7,network_app.1.player.friend_8,network_app.1.player.value_8,network_app.1.player.politics_8,network_app.1.player.study_8,network_app.1.player.council_8,network_app.1.player.friend_9,network_app.1.player.value_9,network_app.1.player.politics_9,network_app.1.player.study_9,network_app.1.player.council_9,network_app.1.player.friend_10,network_app.1.player.value_10,network_app.1.player.politics_10,network_app.1.player.study_10,network_app.1.player.council_10,network_app.1.player.friend_11,network_app.1.player.value_11,network_app.1.player.politics_11,network_app.1.player.study_11,network_app.1.player.council_11,network_app.1.player.friend_12,network_app.1.player.value_12,network_app.1.player.politics_12,network_app.1.player.study_12,network_app.1.player.council_12,network_app.1.player.friend_13,network_app.1.player.value_13,network_app.1.player.politics_13,network_app.1.player.study_13,network_app.1.player.council_13,network_app.1.player.friend_14,network_app.1.player.value_14,network_app.1.player.politics_14,network_app.1.player.study_14,network_app.1.player.council_14,network_app.1.player.friend_15,network_app.1.player.value_15,network_app.1.player.politics_15,network_app.1.player.study_15,network_app.1.player.council_15,network_app.1.player.friend_16,network_app.1.player.value_16,network_app.1.player.politics_16,network_app.1.player.study_16,network_app.1.player.council_16,network_app.1.player.friend_17,network_app.1.player.value_17,network_app.1.player.politics_17,network_app.1.player.study_17,network_app.1.player.council_17,network_app.1.player.friend_18,network_app.1.player.value_18,network_app.1.player.politics_18,network_app.1.player.study_18,network_app.1.player.council_18,network_app.1.player.friend_19,network_app.1.player.value_19,network_app.1.player.politics_19,network_app.1.player.study_19,network_app.1.player.council_19,network_app.1.player.friend_20,network_app.1.player.value_20,network_app.1.player.politics_20,network_app.1.player.study_20,network_app.1.player.council_20,network_app.1.player.friend_21,network_app.1.player.value_21,network_app.1.player.politics_21,network_app.1.player.study_21,network_app.1.player.council_21,network_app.1.player.friend_22,network_app.1.player.value_22,network_app.1.player.politics_22,network_app.1.player.study_22,network_app.1.player.council_22,network_app.1.player.friend_23,network_app.1.player.value_23,network_app.1.player.politics_23,network_app.1.player.study_23,network_app.1.player.council_23,network_app.1.player.friend_24,network_app.1.player.value_24,network_app.1.player.politics_24,network_app.1.player.study_24,network_app.1.player.council_24,network_app.1.player.friend_25,network_app.1.player.value_25,network_app.1.player.politics_25,network_app.1.player.study_25,network_app.1.player.council_25,network_app.1.player.friend_26,network_app.1.player.value_26,network_app.1.player.politics_26,network_app.1.player.study_26,network_app.1.player.council_26,network_app.1.player.friend_27,network_app.1.player.value_27,network_app.1.player.politics_27,network_app.1.player.study_27,network_app.1.player.council_27,network_app.1.player.friend_28,network_app.1.player.value_28,network_app.1.player.politics_28,network_app.1.player.study_28,network_app.1.player.council_28,network_app.1.player.friend_29,network_app.1.player.value_29,network_app.1.player.politics_29,network_app.1.player.study_29,network_app.1.player.council_29,network_app.1.player.friend_30,network_app.1.player.value_30,network_app.1.player.politics_30,network_app.1.player.study_30,network_app.1.player.council_30,network_app.1.player.linksrechts_1,network_app.1.player.linksrechts_2,network_app.1.player.linksrechts_3,network_app.1.player.linksrechts_4,network_app.1.player.linksrechts_5,network_app.1.player.linksrechts_6,network_app.1.player.linksrechts_7,network_app.1.player.linksrechts_8,network_app.1.player.linksrechts_9,network_app.1.player.linksrechts_10,network_app.1.player.linksrechts_11,network_app.1.player.linksrechts_12,network_app.1.player.linksrechts_13,network_app.1.player.linksrechts_14,network_app.1.player.linksrechts_15,network_app.1.player.linksrechts_16,network_app.1.player.linksrechts_17,network_app.1.player.linksrechts_18,network_app.1.player.linksrechts_19,network_app.1.player.linksrechts_20,network_app.1.player.linksrechts_21,network_app.1.player.linksrechts_22,network_app.1.player.linksrechts_23,network_app.1.player.linksrechts_24,network_app.1.player.linksrechts_25,network_app.1.player.linksrechts_26,network_app.1.player.linksrechts_27,network_app.1.player.linksrechts_28,network_app.1.player.linksrechts_29,network_app.1.player.linksrechts_30,network_app.1.group.id_in_subsession,network_app.1.subsession.round_number,political_app.1.player.id_in_group,political_app.1.player.role,political_app.1.player.payoff,political_app.1.player.sunday_poll,political_app.1.player.sunday_party_vote,political_app.1.player.sunday_not_eligible,political_app.1.player.noteligible_sunday_party_vote,political_app.1.player.scalo_cdu,political_app.1.player.scalo_csu,political_app.1.player.scalo_spd,political_app.1.player.scalo_gruene,political_app.1.player.scalo_fdp,political_app.1.player.scalo_afd,political_app.1.player.scalo_linke,political_app.1.player.scalo_bsw,political_app.1.player.scalo_pep1,political_app.1.player.scalo_pep2,political_app.1.player.scalo_pep3,political_app.1.player.scalo_pep4,political_app.1.player.scalo_pep5,political_app.1.player.scalo_pep6,political_app.1.player.scalo_pep7,political_app.1.player.scalo_pep8,political_app.1.player.scalo_pep9,political_app.1.player.scalo_pep10,political_app.1.player.scalo_pep11,political_app.1.player.scalo_pep12,political_app.1.player.scalo_pep13,political_app.1.player.scalo_pep14,political_app.1.player.scalo_pep15,political_app.1.player.scalo_pep16,political_app.1.player.politics_question_one,political_app.1.player.politics_question_two,political_app.1.player.politics_question_three,political_app.1.player.politics_question_four,political_app.1.player.politics_question_five,political_app.1.player.politics_question_six,political_app.1.player.politics_question_seven,political_app.1.player.lr_CDU,political_app.1.player.lr_CSU,political_app.1.player.lr_SPD,political_app.1.player.lr_Gruene,political_app.1.player.lr_FDP,political_app.1.player.lr_Linke,political_app.1.player.lr_AfD,political_app.1.player.lr_BSW,political_app.1.group.id_in_subsession,political_app.1.subsession.round_number,end_app.1.player.id_in_group,end_app.1.player.role,end_app.1.player.payoff,end_app.1.player.group_assignment,end_app.1.player.rnumber,end_app.1.player.rnumbercheck,end_app.1.player.feedback,end_app.1.player.time_firstendpage,end_app.1.player.time_endpage,end_app.1.group.id_in_subsession,end_app.1.subsession.round_number
28,lh3ttn18,,0,17,17,end_app,End,2024-11-13 09:23:21.943289,1,,,0.0,3m87qmko,,,,,0,1.0,0.0,shellproject,28,,0.0,3.0,2.0,3.0,1.0,,1.0,2024-11-13T09:23:22.307Z,1,1,28,,0.0,,,4.0,4.0,1.0,1.0,21.0,1.0,0.0,-999.0,3.7,1,1,28,,0.0,tpu,0,gpu,gth,xyb,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,28,,0.0,4.0,,1.0,3.0,-888.0,-888.0,-888.0,-888.0,-888.0,-888.0,-888.0,-888.0,-888,1,-888,-888,-888,0,-5,-888,3,-5,-888,-888,-888,-888,-888,-4,2,-888,3,3,2,2,3,8,8,4,5,6,6,6,6,1,1,28,,0.0,0,955007,955007.0,,2024-11-13T09:43:04.821Z,-999,1,1
29,3h1zyy8o,,0,17,17,end_app,End,2024-11-13 09:23:23.098248,1,,,0.0,3m87qmko,,,,,0,1.0,0.0,shellproject,29,,0.0,2.0,5.0,3.0,0.0,,3.0,2024-11-13T09:23:23.611Z,1,1,29,,0.0,,,4.0,2.0,1.0,0.0,21.0,2.0,0.0,6.0,2.7,1,1,29,,0.0,wfr,0,ecd,x,vxf,dph,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,8,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,29,,0.0,1.0,2.0,,,4.0,5.0,2.0,-5.0,4.0,0.0,-5.0,-5.0,1,2,-4,-1,4,0,-2,0,-5,-5,-1,5,-5,2,-5,-1,3,2,4,3,5,4,3,6,7,5,4,7,1,10,4,1,1,29,,0.0,0,569647,569647.0,,2024-11-13T09:38:01.174Z,-999,1,1
30,e74ohv5e,,0,17,17,end_app,End,2024-11-13 09:23:23.766174,1,,,0.0,3m87qmko,,,,,0,1.0,0.0,shellproject,30,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:23:25.074Z,1,1,30,,0.0,,,4.0,4.0,1.0,1.0,23.0,1.0,78.0,2.0,2.3,1,1,30,,0.0,m49,0,m49,ffe,byq,uhg,t94,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,30,,0.0,1.0,3.0,,,-4.0,-5.0,-2.0,4.0,-5.0,-5.0,-2.0,-5.0,-3,2,0,-5,-5,4,-5,2,0,-5,-5,-5,4,-5,-5,-5,4,3,4,3,4,4,4,9,10,7,5,8,2,11,2,1,1,30,,0.0,2,531790,531790.0,,2024-11-13T09:38:48.659Z,-999,1,1
33,7k7cbe4o,,0,17,17,end_app,End,2024-11-13 09:23:24.556986,1,,,0.0,3m87qmko,,,,,0,1.0,0.0,shellproject,33,,0.0,3.0,1.0,3.0,0.0,,1.0,2024-11-13T09:23:27.783Z,1,1,33,,0.0,,,4.0,-999.0,1.0,0.0,19.0,1.0,78.0,3.0,3.7,1,1,33,,0.0,ugr,0,ugr,evs,spg,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,7,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,33,,0.0,1.0,3.0,,,-4.0,-4.0,3.0,4.0,1.0,-5.0,0.0,-5.0,3,5,3,-4,-5,1,-5,4,2,-5,-5,-4,3,-5,-5,-4,4,4,5,3,4,4,3,8,9,5,3,7,2,11,9,1,1,33,,0.0,2,879950,879950.0,,2024-11-13T09:40:44.062Z,-999,1,1
34,r6fwnb3b,,0,17,17,end_app,End,2024-11-13 09:23:24.614529,1,,,0.0,3m87qmko,,,,,0,1.0,0.0,shellproject,34,,0.0,3.0,3.0,3.0,0.0,,2.0,2024-11-13T09:23:26.156Z,1,1,34,,0.0,,,1.0,1.0,1.0,1.0,19.0,1.0,88.0,2.0,2.7,1,1,34,,0.0,yg9,0,th3,fv4,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,34,,0.0,1.0,7.0,,,-4.0,-4.0,-4.0,-3.0,-4.0,-3.0,-4.0,0.0,-4,3,-5,-4,-5,-5,-5,0,0,-5,0,-1,-3,-5,0,0,4,4,4,1,4,4,3,10,10,10,10,10,1,11,6,1,1,34,,0.0,1,332782,332782.0,,2024-11-13T09:38:36.768Z,-999,1,1
36,rf35ud3w,,0,17,17,end_app,End,2024-11-13 09:23:25.019153,1,,,0.0,3m87qmko,,,,,0,1.0,0.0,shellproject,36,,0.0,3.0,1.0,5.0,1.0,,1.0,2024-11-13T09:23:38.550Z,1,1,36,,0.0,,,4.0,4.0,1.0,1.0,22.0,1.0,0.0,1.0,4.0,1,1,36,,0.0,xyb,0,xyb,tpu,gth,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,1,0,0,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,36,,0.0,4.0,,1.0,3.0,-2.0,-2.0,-2.0,2.0,-4.0,-5.0,2.0,-4.0,-3,-3,-888,-888,-888,0,-5,-888,3,-5,-888,-888,-888,-888,-888,-5,2,-888,2,2,2,2,4,8,8,6,3,7,2,11,8,1,1,36,,0.0,1,223845,223845.0,"We don't really understand why we have to share our numbers with other people, or how many people we have to share with. I don't think this was well-explained.   Also, I think there could've been a better way to organise this than having people write their numbers on physical paper. This was very time-consuming and there is a chance that this paper goes missing. ",2024-11-13T09:43:11.728Z,-999,1,1
37,8b327bc2,,0,17,17,end_app,End,2024-11-13 09:23:25.040765,1,,,0.0,3m87qmko,,,,,0,1.0,0.0,shellproject,37,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:23:25.354Z,1,1,37,,0.0,,,4.0,3.0,1.0,1.0,18.0,1.0,88.0,4.0,3.0,1,1,37,,0.0,ktd,0,ktd,mry,3ya,ngr,ahn,fep,yuc,sbf,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,1,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,1,0,0,1,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,5,5,6,6,5,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,37,,0.0,1.0,3.0,,,1.0,0.0,4.0,5.0,-2.0,-5.0,4.0,-5.0,3,5,3,-2,-3,0,-5,3,4,-5,-5,0,1,-5,-4,-888,4,3,4,2,4,4,4,7,7,5,4,7,2,11,9,1,1,37,,0.0,1,873934,873934.0,,2024-11-13T09:43:19.562Z,-999,1,1
38,0yy67ght,,0,17,17,end_app,End,2024-11-13 09:23:25.938600,1,,,0.0,3m87qmko,,,,,0,1.0,0.0,shellproject,38,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:23:26.330Z,1,1,38,,0.0,,,1.0,1.0,1.0,1.0,20.0,2.0,77.0,1.0,3.0,1,1,38,,0.0,mry,0,mry,ktd,ngr,ahn,fep,yuc,sbf,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,5,6,4,5,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,38,,0.0,1.0,1.0,,,1.0,1.0,2.0,-1.0,1.0,-5.0,-4.0,-4.0,1,3,4,2,-3,3,-5,2,0,-5,-5,0,0,-5,-4,-1,4,4,4,2,4,4,3,7,7,6,6,7,2,10,3,1,1,38,,0.0,1,584646,584646.0,,2024-11-13T09:43:28.874Z,-999,1,1
39,sf4bxs8a,,0,17,17,end_app,End,2024-11-13 09:23:26.357449,1,,,0.0,3m87qmko,,,,,0,1.0,0.0,shellproject,39,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:23:26.643Z,1,1,39,,0.0,,,2.0,2.0,1.0,1.0,19.0,1.0,78.0,7.0,2.0,1,1,39,,0.0,dss,0,dss,qay,uhg,byq,rrb,ryn,whx,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,1,1,1,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,3,4,5,6,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,39,,0.0,4.0,,1.0,8.0,1.0,1.0,1.0,0.0,0.0,-3.0,2.0,-888.0,0,2,0,0,0,-888,0,-888,-1,-2,0,0,-888,-888,-888,-888,4,3,3,4,4,5,4,-999,-999,-999,-999,-999,-999,-999,-999,1,1,39,,0.0,0,233538,233538.0,,2024-11-13T09:43:28.074Z,-999,1,1
40,4a0wai7h,,0,17,17,end_app,End,2024-11-13 09:23:26.438241,1,,,0.0,3m87qmko,,,,,0,1.0,0.0,shellproject,40,,0.0,3.0,2.0,3.0,0.0,,1.0,2024-11-13T09:23:26.885Z,1,1,40,,0.0,,,3.0,0.0,0.0,0.0,22.0,1.0,79.0,7.0,2.0,1,1,40,,0.0,qay,0,qay,dss,uhg,byq,ryn,whx,ucp,rht,vrm,kvq,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2,4,6,8,10,11,11,11,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,40,,0.0,1.0,5.0,,,0.0,0.0,3.0,2.0,1.0,-5.0,3.0,-888.0,-4,2,-4,-4,0,3,-5,4,0,-5,-888,-4,3,-5,-5,-5,3,-888,4,2,4,3,4,-999,-999,-999,-999,-999,-999,-999,-999,1,1,40,,0.0,1,224347,224347.0,gut,2024-11-13T09:45:36.825Z,-999,1,1
41,6kd4ss62,,0,17,17,end_app,End,2024-11-13 09:23:27.040386,1,,,0.0,3m87qmko,,,,,0,1.0,0.0,shellproject,41,,0.0,3.0,2.0,3.0,0.0,,2.0,2024-11-13T09:23:27.190Z,1,1,41,,0.0,,,1.0,1.0,1.0,1.0,20.0,2.0,72.0,2.0,2.7,1,1,41,,0.0,hn9,0,hn9,xqn,v3e,ndx,vcb,cpk,e3v,av4,9ut,dxh,dph,mcb,uwx,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,1,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,6,4,6,8,2,5,3,6,7,1,9,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,41,,0.0,1.0,6.0,,,-2.0,-2.0,-4.0,-5.0,0.0,3.0,-5.0,-5.0,-4,-5,-3,2,-4,-5,4,-5,-4,0,5,2,-5,3,-5,-5,4,1,5,1,5,5,5,3,3,2,1,6,1,9,1,1,1,41,,0.0,1,649720,649720.0,,2024-11-13T09:43:25.733Z,-999,1,1
42,4yc5tdu2,,0,17,17,end_app,End,2024-11-13 09:23:27.663524,1,,,0.0,3m87qmko,,,,,0,1.0,0.0,shellproject,42,,0.0,3.0,3.0,3.0,0.0,,2.0,2024-11-13T09:23:28.159Z,1,1,42,,0.0,,,3.0,1.0,1.0,1.0,19.0,1.0,78.0,1.0,2.7,1,1,42,,0.0,qx3,0,qx3,xtk,ywc,nrn,yfk,3eh,hmu,ngv,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,x,0,0,0,0,0,1,1,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,4,4,3,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,42,,0.0,1.0,1.0,,,-4.0,-5.0,4.0,3.0,-4.0,-5.0,1.0,-5.0,3,3,2,-5,-5,0,-5,4,-2,-5,-5,-5,4,-5,-2,-5,5,3,5,3,4,3,4,8,9,5,3,8,2,11,9,1,1,42,,0.0,0,396836,396836.0,,2024-11-13T09:42:15.743Z,-999,1,1
